"Date","Time","Open","High","Low","Close","Vol","OI","exHurst1","exHurst2","xh4","exHurst1","exHurst2","xh5","p","xH1","xH2","Signal","Price","BarsAgo","BuildTime","Wavelength","dZ","edge%","~Hit%","~CallStrike","~PutStrike","MaxRetDate","x_est","ZMA","Upper Band","Lower Band"
03/20/2018,17:00,53.92,55.70,53.85,55.26,717709,529110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.42,53.27,0.00,0.00
03/21/2018,17:00,55.44,57.27,55.30,56.89,763768,535408,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.55,53.61,0.00,0.00
03/22/2018,17:00,57.22,57.46,55.86,56.02,689172,515290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.73,54.04,0.00,0.00
03/23/2018,17:00,56.00,57.72,55.83,57.60,752994,517104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.96,54.57,0.00,0.00
03/26/2018,17:00,57.62,58.27,56.80,57.27,585899,512488,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.24,55.14,0.00,0.00
03/27/2018,17:00,57.25,58.13,56.25,56.97,670811,512247,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.51,55.67,0.00,0.00
03/28/2018,17:00,56.42,56.85,55.44,56.10,697678,496529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.75,56.08,0.00,0.00
03/29/2018,17:00,56.41,56.98,55.88,56.66,562819,490954,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.97,56.39,0.00,0.00
04/02/2018,17:00,56.63,57.14,54.52,54.73,582742,482873,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.13,56.51,0.00,0.00
04/03/2018,17:00,54.61,55.58,54.58,55.23,527289,474723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.24,56.49,0.00,0.00
04/04/2018,17:00,55.31,55.36,53.78,55.09,760596,452022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.30,56.37,0.00,0.00
04/05/2018,17:00,55.32,55.84,54.79,55.26,753262,387064,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.33,56.19,0.00,0.00
04/06/2018,17:00,55.42,55.51,53.53,53.78,753262,377656,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.32,55.93,0.00,0.00
